title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;is_new_product
潘婷絲質順滑洗髮露650G;美妝個清;199;;規格：650g克x1x1bottle瓶;潘婷強韌頭髮減少斷裂洗髮精;0;1;650,0;36,0;2163;0.00%;1;12000207001,0;g;1;bottle;199,0;0,0;0,0;weight;月;5,298317366548036;0,0;0,0029891417687377;0,4835566267116747;0,0;0,0;0
566抗屑抗菌香氛洗髮精-小蒼蘭800g;美妝個清;108;566;規格：800g克x1x1bottle瓶;566抗屑抗菌香氛洗髮精-小蒼蘭 抗屑抗菌小蒼蘭;119;1;800,0;60,0;2175;9.24%;1;12000223001,0;g;1;bottle;108,0;119,0;9,243697478991598;weight;月;4,691347882229144;4,787491742782046;0,0049911716045434;0,4200314997828075;0,5137188121966135;0,1399444239847333;0
水平衡香水洗髮精浪漫小確幸700g;美妝個清;169;水平衡;規格：700g克x1x1pc瓶;水平衡香水洗髮精浪漫小確幸 浪漫小確幸;0;1;700,0;36,0;2188;0.00%;1;12000243001,0;g;1;pc;169,0;0,0;0,0;weight;月;5,135798437050262;0,0;0,0029891417687377;0,4665474756894042;0,0;0,0;0
清淨海環保洗髮精-750g;美妝個清;129;清淨海;規格：750g克x1x1bottle瓶;清淨海環保洗髮精;139;1;750,0;33,3;2205;7.19%;1;12000288001,0;g;1;bottle;129,0;139,0;7,194244604316546;weight;月;4,867534450455582;4,941642422609304;0,0027639134122096;0,4384710991348332;0,5302598546453138;0,1089168505832783;0
麗仕柔亮護色洗髮乳;美妝個清;189;Lux麗仕;規格：750g克x1x1pc瓶;麗仕柔亮護色洗髮乳;0;1;750,0;36,0;2215;0.00%;1;12000314001,0;g;1;pc;189,0;0,0;0,0;weight;月;5,247024072160486;0,0;0,0029891417687377;0,4781882958140757;0,0;0,0;0
麗仕髮的補給角蛋白胺基酸蓬鬆洗髮精;美妝個清;299;Lux麗仕;規格：450g克x1x1pc瓶;麗仕髮的補給角蛋白胺基酸洗髮精;323;1;450,0;36,0;2242;7.43%;1;12000366001,0;g;1;pc;299,0;323,0;7,430340557275541;weight;月;5,703782474656201;5,780743515792329;0,0029891417687377;0,5259924049892291;0,6202990735228737;0,1124912116240918;0
麗仕髮的補給膠原蛋白胺基酸保濕洗髮精;美妝個清;299;Lux麗仕;規格：450g克x1x1pc瓶;麗仕髮的補給膠原蛋白胺基酸洗髮精;323;1;450,0;36,0;2244;7.43%;0;12000372001,0;g;1;pc;299,0;323,0;7,430340557275541;weight;月;5,703782474656201;5,780743515792329;0,0029891417687377;0,5259924049892291;0,6202990735228737;0,1124912116240918;0
蒂沐蝶深層純淨洗髮精500g;美妝個清;263;Timotei 蒂沐蝶;規格：500g克x1x1pc瓶;蒂沐蝶深層純淨洗髮精;0;1;500,0;36,0;2246;0.00%;0;12000374001,0;g;1;pc;263,0;0,0;0,0;weight;月;5,575949103146316;0,0;0,0029891417687377;0,5126134273623341;0,0;0,0;0
蒂沐蝶玫瑰保濕植萃洗髮精500g;美妝個清;263;Timotei 蒂沐蝶;規格：500g克x1x1pc瓶;蒂沐蝶玫瑰保濕植萃洗髮精;0;1;500,0;36,0;2247;0.00%;0;12000375001,0;g;1;pc;263,0;0,0;0,0;weight;月;5,575949103146316;0,0;0,0029891417687377;0,5126134273623341;0,0;0,0;0
蒂沐蝶茶樹清爽植萃洗髮精500g;美妝個清;263;Timotei 蒂沐蝶;規格：500g克x1x1pc瓶;蒂沐蝶茶樹清爽植萃洗髮精;0;1;500,0;36,0;2248;0.00%;1;12000377001,0;g;1;pc;263,0;0,0;0,0;weight;月;5,575949103146316;0,0;0,0029891417687377;0,5126134273623341;0,0;0,0;0
多芬深層修護洗髮乳;美妝個清;179;Dove 多芬;規格：700g克x1x1pc瓶;多芬深層修護洗髮乳;0;1;700,0;36,0;2273;0.00%;0;12000125001,0;g;1;pc;179,0;0,0;0,0;weight;月;5,19295685089021;0,0;0,0029891417687377;0,472529647096769;0,0;0,0;0
蒂沐蝶金盞花修護植萃洗髮精-500g;美妝個清;263;Timotei 蒂沐蝶;規格：500g克x1x1pc瓶;蒂沐蝶金盞花修護植萃洗髮精;0;1;500,0;36,0;2277;0.00%;1;12000469001,0;g;1;pc;263,0;0,0;0,0;weight;月;5,575949103146316;0,0;0,0029891417687377;0,5126134273623341;0,0;0,0;0
多芬清爽淨化洗髮乳;美妝個清;179;Dove 多芬;規格：700g克x1x1pc瓶;多芬清爽淨化洗髮乳;0;1;700,0;36,0;2282;0.00%;1;12000495001,0;g;1;pc;179,0;0,0;0,0;weight;月;5,19295685089021;0,0;0,0029891417687377;0,472529647096769;0,0;0,0;0
多芬直順亮澤洗髮乳700g;美妝個清;179;Dove 多芬;規格：700g克x1x1pc瓶;多芬直順亮澤洗髮乳;0;1;700,0;36,0;2284;0.00%;0;12000497001,0;g;1;pc;179,0;0,0;0,0;weight;月;5,19295685089021;0,0;0,0029891417687377;0,472529647096769;0,0;0,0;0
多芬輕盈蓬鬆洗髮乳700g;美妝個清;179;Dove 多芬;規格：700g克x1x1pc瓶;多芬輕盈蓬鬆洗髮乳;0;1;700,0;36,0;2285;0.00%;0;12000498001,0;g;1;pc;179,0;0,0;0,0;weight;月;5,19295685089021;0,0;0,0029891417687377;0,472529647096769;0,0;0,0;0
海倫仙度絲去屑洗髮露止癢呵護680g;美妝個清;249;海倫仙度絲;規格：680g克x1x1bottle瓶;海倫仙度絲去屑止癢呵護洗髮乳;0;1;680,0;36,0;2292;0.00%;0;12001004001,0;g;1;bottle;249,0;0,0;0,0;weight;月;5,521460917862246;0,0;0,0029891417687377;0,5069107207589233;0,0;0,0;0
飛柔滋潤去屑洗髮露;美妝個清;139;Pert飛柔;規格：750g克x1x1bottle瓶;飛柔去頭皮屑熱油洗髮乳;0;1;750,0;36,0;2310;0.00%;0;12001029001,0;g;1;bottle;139,0;0,0;0,0;weight;月;4,941642422609304;0,0;0,0029891417687377;0,4462272029573983;0,0;0,0;0
Clear淨男士去屑洗髮乳冰爽薄荷止癢1200g;美妝個清;269;Clear淨;規格：1200g克x1x1pc瓶;Clear淨男士去屑洗髮乳冰爽薄荷止癢1200g;379;1;1200,0;36,0;2316;29.02%;1;12001042001,0;g;1;pc;269,0;379,0;29,023746701846964;weight;月;5,598421958998375;5,940171252720432;0,0029891417687377;0,5149654253743233;0,6374063672888376;0,4394033365219859;0
海倫仙度絲去屑洗髮露薄荷舒爽680+400;美妝個清;299;;規格：1080g克x1x1set組;海倫薄荷舒爽去屑洗髮乳;323;1;1080,0;36,0;2320;7.43%;1;12001049001,0;g;1;set;299,0;323,0;7,430340557275541;weight;月;5,703782474656201;5,780743515792329;0,0029891417687377;0,5259924049892291;0,6202990735228737;0,1124912116240918;0
【Clear淨】女士去屑洗髮乳控油平衡型;美妝個清;239;Clear淨;規格：750g克x1x1pc瓶;淨女士去屑洗髮乳控油平衡型 淨女去屑洗控油;0;1;750,0;36,0;2341;0.00%;0;12001077001,0;g;1;pc;239,0;0,0;0,0;weight;月;5,480638923341991;0,0;0,0029891417687377;0,5026383109419805;0,0;0,0;0
麗仕柔亮去屑止癢洗髮乳;美妝個清;189;Lux麗仕;規格：750g克x1x1pc瓶;麗仕柔亮去屑止癢洗髮乳 麗仕去屑洗髮乳;0;1;750,0;36,0;2361;0.00%;0;12001112001,0;g;1;pc;189,0;0,0;0,0;weight;月;5,247024072160486;0,0;0,0029891417687377;0,4781882958140757;0,0;0,0;0
澎澎MAN咖啡因洗髮露650g;美妝個清;152;PON PON 澎澎;規格：650g克x1x1pc瓶;澎澎MAN咖啡因洗髮露 澎澎咖啡因洗髮;0;1;650,0;60,0;2365;0.00%;1;12001999001,0;g;1;pc;152,0;0,0;0,0;weight;月;5,030437921392435;0,0;0,0049911716045434;0,4555204960744983;0,0;0,0;0
多芬深層修護潤髮乳700g;美妝個清;179;Dove 多芬;規格：700g克x1x1pc瓶;多芬深層修護潤髮乳;0;1;700,0;36,0;2373;0.00%;1;12002013001,0;g;1;pc;179,0;0,0;0,0;weight;月;5,19295685089021;0,0;0,0029891417687377;0,472529647096769;0,0;0,0;0
潘婷奇蹟系列柔亮護色護髮精華素;美妝個清;329;Pantene潘婷;規格：500g克x1x1pc瓶;潘婷強韌減少斷裂潤髮精華素 強韌減少斷裂;355;1;500,0;36,0;2376;7.32%;1;12002018001,0;g;1;pc;329,0;355,0;7,323943661971831;weight;月;5,799092654460526;5,87493073085203;0,0029891417687377;0,5359675214095826;0,6304057738252871;0,1108804219740755;0
多芬直順亮澤潤髮乳700g;美妝個清;179;Dove 多芬;規格：700g克x1x1pc瓶;多芬直順亮澤潤髮乳;0;1;700,0;36,0;2406;0.00%;1;12002084001,0;g;1;pc;179,0;0,0;0,0;weight;月;5,19295685089021;0,0;0,0029891417687377;0,472529647096769;0,0;0,0;0
麗仕柔亮強韌潤髮乳;美妝個清;189;Lux麗仕;規格：650g克x1x1pc瓶;麗仕柔亮強韌潤髮乳 麗仕強韌潤髮乳;0;1;650,0;36,0;2413;0.00%;0;12002104001,0;g;1;pc;189,0;0,0;0,0;weight;月;5,247024072160486;0,0;0,0029891417687377;0,4781882958140757;0,0;0,0;0
麗仕柔亮直順潤髮乳;美妝個清;189;Lux麗仕;規格：650g克x1x1pc瓶;麗仕柔亮直順潤髮乳 麗仕直順潤髮乳;0;1;650,0;36,0;2414;0.00%;0;12002105001,0;g;1;pc;189,0;0,0;0,0;weight;月;5,247024072160486;0,0;0,0029891417687377;0,4781882958140757;0,0;0,0;0
麗仕柔亮修護潤髮乳;美妝個清;189;Lux麗仕;規格：650g克x1x1pc瓶;麗仕柔亮修護潤髮乳;0;1;650,0;36,0;2416;0.00%;0;12002107001,0;g;1;pc;189,0;0,0;0,0;weight;月;5,247024072160486;0,0;0,0029891417687377;0,4781882958140757;0,0;0,0;0
多芬輕盈蓬鬆潤髮乳700g;美妝個清;179;Dove 多芬;規格：700g克x1x1pc瓶;多芬輕盈蓬鬆潤髮乳;0;1;700,0;36,0;2419;0.00%;1;12002114001,0;g;1;pc;179,0;0,0;0,0;weight;月;5,19295685089021;0,0;0,0029891417687377;0,472529647096769;0,0;0,0;0
花香5原效潤絲精;美妝個清;129;花香5;規格：1100g克x1x1bottle瓶;花香5原效潤絲精;158;1;1100,0;33,3;2420;18.35%;0;12002118001,0;g;1;bottle;129,0;158,0;18,35443037974684;weight;月;4,867534450455582;5,068904202220232;0,0027639134122096;0,4384710991348332;0,5439156004454646;0,277875838418478;0
飛柔免沖洗瞬效柔順護髮精華380g;美妝個清;199;Pert飛柔;規格：380g克x1x1bottle瓶;飛柔免沖洗瞬效柔順護髮精華 瞬效柔順;242;1;380,0;36,0;2440;17.77%;0;12003006001,0;g;1;bottle;199,0;242,0;17,768595041322314;weight;月;5,298317366548036;5,493061443340548;0,0029891417687377;0,4835566267116747;0,5894295283642833;0,2690066181554773;0
【Timotei蒂沐蝶】玫瑰保濕植萃護髮乳;美妝個清;263;Timotei 蒂沐蝶;規格：500g克x1x1pc瓶;蒂沐蝶玫瑰保濕植萃護髮乳;0;1;500,0;36,0;2488;0.00%;1;12003084001,0;g;1;pc;263,0;0,0;0,0;weight;月;5,575949103146316;0,0;0,0029891417687377;0,5126134273623341;0,0;0,0;0
麗仕髮的補給角蛋白胺基酸蓬鬆護髮乳;美妝個清;299;Lux麗仕;規格：450g克x1x1pc瓶;麗仕髮的補給角蛋白胺基酸護髮乳 角蛋白護髮乳;323;1;450,0;36,0;2501;7.43%;0;12003104001,0;g;1;pc;299,0;323,0;7,430340557275541;weight;月;5,703782474656201;5,780743515792329;0,0029891417687377;0,5259924049892291;0,6202990735228737;0,1124912116240918;0
瑪宣妮珍珠光護髮優格;美妝個清;290;;規格：180g克x1x1pc個;瑪宣妮珍珠光護髮優格 珍珠光護髮優格;0;1;180,0;60,0;2505;0.00%;1;12003111001,0;g;1;pc;290,0;0,0;0,0;weight;月;5,673323267171493;0,0;0,0049911716045434;0,5228045593534801;0,0;0,0;0
麗仕髮的補給膠原蛋白胺基酸保濕護髮乳;美妝個清;299;Lux麗仕;規格：450g克x1x1pc瓶;麗仕髮的補給膠原蛋白胺基酸護髮乳 膠原蛋白護髮;323;1;450,0;36,0;2506;7.43%;1;12003113001,0;g;1;pc;299,0;323,0;7,430340557275541;weight;月;5,703782474656201;5,780743515792329;0,0029891417687377;0,5259924049892291;0,6202990735228737;0,1124912116240918;0
【Timotei蒂沐蝶】茶樹清爽植萃護髮乳;美妝個清;263;Timotei 蒂沐蝶;規格：500g克x1x1pc瓶;蒂沐蝶茶樹清爽植萃護髮乳;299;1;500,0;36,0;2516;12.04%;0;12003134001,0;g;1;pc;263,0;299,0;12,040133779264217;weight;月;5,575949103146316;5,703782474656201;0,0029891417687377;0,5126134273623341;0,6120408170574764;0,1822809098055937;0
思波綺金耀瞬護髮膜-粉嫩版;美妝個清;299;思波綺;規格：180g克x1x1can罐;思波綺金耀瞬護髮膜;369;1;180,0;36,0;2529;18.97%;1;12003167001,0;g;1;can;299,0;369,0;18,97018970189702;weight;月;5,703782474656201;5,91350300563827;0,0029891417687377;0,5259924049892291;0,6345447476870767;0,287198091104417;0
GATSBY 造型髮雕霜-濕潤;美妝個清;128;GATSBY;規格：200g克x1x1bottle瓶;GATSBY 造型髮雕霜-濕潤 濕潤;135;1;200,0;33,3;2533;5.19%;0;12004011001,0;g;1;bottle;128,0;135,0;5,185185185185185;weight;月;4,859812404361672;4,912654885736052;0,0027639134122096;0,4376629135984274;0,5271493651006616;0,0785008115685406;0
樂絲朵-L 保濕整髮造型乳;美妝個清;149;;規格：150g克x1x1bottle瓶;樂絲朵-L 立體持捲雙效乳 立體持捲雙效乳;0;1;150,0;33,3;2534;0.00%;0;12004015001,0;g;1;bottle;149,0;0,0;0,0;weight;月;5,010635294096256;0,0;0,0027639134122096;0,4534479628664632;0,0;0,0;0
GATSBY 強黏造型慕絲;美妝個清;189;GATSBY;規格：185g克x1x1bottle瓶;GATSBY 強黏造型慕絲 強黏造型慕絲;0;1;185,0;33,3;2539;0.00%;1;12004032001,0;g;1;bottle;189,0;0,0;0,0;weight;月;5,247024072160486;0,0;0,0027639134122096;0,4781882958140757;0,0;0,0;0
GATSBY 隨意塑型髮腊;美妝個清;188;GATSBY;規格：80g克x1x1can罐;GATSBY 隨意塑型髮腊 隨意塑型;203;1;80,0;33,3;2541;7.39%;0;12004040001,0;g;1;can;188,0;203,0;7,389162561576355;weight;月;5,241747015059643;5,318119993844216;0,0027639134122096;0,4776360016200469;0,5706575453577947;0,1118677997370125;0
GATSBY超強塑型髮腊攜帶型;美妝個清;90;GATSBY;規格：15g克x1x1bottle瓶;GATSBY 超強塑型髮腊 超強塑型;0;1;15,0;33,3;2542;0.00%;1;12004041001,0;g;1;bottle;90,0;0,0;0,0;weight;月;4,51085950651685;0,0;0,0027639134122096;0,4011416753805569;0,0;0,0;0
GATSBY造型髮雕霜-強黏;美妝個清;128;GATSBY;規格：200g克x1x1bottle瓶;GATSBY 造型髮雕霜-強黏 強黏;135;1;200,0;33,3;2544;5.19%;0;12004048001,0;g;1;bottle;128,0;135,0;5,185185185185185;weight;月;4,859812404361672;4,912654885736052;0,0027639134122096;0,4376629135984274;0,5271493651006616;0,0785008115685406;0
GATSBY隨意塑型髮腊攜帶型;美妝個清;90;GATSBY;規格：15g克x1x1bottle瓶;GATSBY隨意塑型髮腊攜帶型 隨意髮腊攜帶型;0;1;15,0;33,3;2553;0.00%;1;12004152001,0;g;1;bottle;90,0;0,0;0,0;weight;月;4,51085950651685;0,0;0,0027639134122096;0,4011416753805569;0,0;0,0;0
UNO絕對上進凝土;美妝個清;199;;規格：80g克x1x1pc個;UNO絕對上進凝土 絕對上進凝土;219;1;80,0;60,0;2554;9.13%;1;12004156001,0;g;1;pc;199,0;219,0;9,1324200913242;weight;月;5,298317366548036;5,393627546352362;0,0049911716045434;0,4835566267116747;0,5787598361335103;0,1382597464025177;0
UNO極度洗練髮凍;美妝個清;199;;規格：80g克x1x1pc個;UNO極度洗練髮凍 極度洗練髮凍;219;1;80,0;36,0;2555;9.13%;1;12004157001,0;g;1;pc;199,0;219,0;9,1324200913242;weight;月;5,298317366548036;5,393627546352362;0,0029891417687377;0,4835566267116747;0,5787598361335103;0,1382597464025177;0
UNO隨意帥性輕髮腊;美妝個清;199;UNO;規格：80g克x1x1can罐;UNO隨意帥性輕髮腊 UNO隨意髮腊;219;1;80,0;60,0;2561;9.13%;1;12004185001,0;g;1;can;199,0;219,0;9,1324200913242;weight;月;5,298317366548036;5,393627546352362;0,0049911716045434;0,4835566267116747;0,5787598361335103;0,1382597464025177;0
UNO歷久彌堅髮蠟;美妝個清;199;;規格：80g克x1x1bottle瓶;UNO歷久彌堅髮蠟 UNO歷久髮蠟;219;1;80,0;36,0;2564;9.13%;1;12004195001,0;g;1;bottle;199,0;219,0;9,1324200913242;weight;月;5,298317366548036;5,393627546352362;0,0029891417687377;0,4835566267116747;0,5787598361335103;0,1382597464025177;0
UNO強硬作風清爽定型慕斯;美妝個清;205;UNO;規格：180g克x1x1bottle瓶;UNO強硬作風清爽定型慕斯 UNO定型慕斯;250;1;180,0;36,0;2566;18.00%;1;12004197001,0;g;1;bottle;205,0;250,0;18,0;weight;月;5,327876168789581;5,525452939131784;0,0029891417687377;0,4866502363786689;0,5929052775952314;0,2725099601593625;0
566 美色護髮染髮霜補充盒-自然深栗80g;美妝個清;139;566;規格：80g克x1x1box盒;566 美色護髮染髮霜補充盒;161;1;80,0;33,3;2583;13.66%;1;12005003001,0;g;1;box;139,0;161,0;13,664596273291924;weight;月;4,941642422609304;5,087596335232384;0,0027639134122096;0,4462272029573983;0,5459213481071502;0,2068743658904753;0
566 美色護髮染髮霜補充盒-自然深栗80g;美妝個清;139;566;規格：80g克x1x1box盒;566 美色護髮染髮霜補充盒 自然深栗;161;1;80,0;33,3;2584;13.66%;1;12005003002,0;g;1;box;139,0;161,0;13,664596273291924;weight;月;4,941642422609304;5,087596335232384;0,0027639134122096;0,4462272029573983;0,5459213481071502;0,2068743658904753;0
566 美色護髮染髮霜補充盒-栗褐色80g;美妝個清;139;566;規格：80g克x1x1box盒;566 美色護髮染髮霜補充盒 栗褐色;161;1;80,0;33,3;2585;13.66%;1;12005003003,0;g;1;box;139,0;161,0;13,664596273291924;weight;月;4,941642422609304;5,087596335232384;0,0027639134122096;0,4462272029573983;0,5459213481071502;0,2068743658904753;0
美吾髮葵花亮澤染髮霜-5N琥珀棕;美妝個清;250;美吾髮;規格：100g克x1x1pc盒;葵花亮澤染髮霜 5N 琥珀棕+20g;0;1;100,0;36,0;2589;0.00%;0;12005009001,0;g;1;pc;250,0;0,0;0,0;weight;月;5,525452939131784;0,0;0,0029891417687377;0,5073285237365057;0,0;0,0;0
美吾髮葵花亮澤染髮霜-4N暖栗棕;美妝個清;250;美吾髮;規格：100g克x1x1pc盒;葵花亮澤染髮霜 4N暖栗棕+20g;0;1;100,0;36,0;2591;0.00%;0;12005009006,0;g;1;pc;250,0;0,0;0,0;weight;月;5,525452939131784;0,0;0,0029891417687377;0,5073285237365057;0,0;0,0;0
美吾髮葵花亮澤染髮霜-4C薑餅亞麻棕;美妝個清;250;美吾髮;規格：100g克x1x1pc盒;葵花亮澤染髮霜 4C薑餅亞麻棕+20;0;1;100,0;36,0;2592;0.00%;0;12005009007,0;g;1;pc;250,0;0,0;0,0;weight;月;5,525452939131784;0,0;0,0029891417687377;0,5073285237365057;0,0;0,0;0
美吾髮葵花亮澤染髮霜-4N暖栗棕;美妝個清;250;美吾髮;規格：100g克x1x1pc盒;葵花亮澤染髮霜;0;1;100,0;36,0;2594;0.00%;0;12005009010,0;g;1;pc;250,0;0,0;0,0;weight;月;5,525452939131784;0,0;0,0029891417687377;0,5073285237365057;0,0;0,0;0
566美色護髮染髮霜110g-3自然亮黑;美妝個清;159;566;規格：40g克x2x1box盒;566 美色護髮染髮霜 110g 3-自然亮黑;172;1;40,0;33,3;2597;7.56%;1;12005015002,0;g;2;box;79,5;86,0;7,55813953488372;weight;月;4,388257184424518;4,465908118654584;0,0027639134122096;0,3883101768062441;0,4792114822032586;0,1144260168627814;0
566美色護髮染髮霜110g-7深褐色;美妝個清;159;566;規格：40g克x2x1box盒;566 美色護髮染髮霜 110g 7-深褐色;172;1;40,0;33,3;2600;7.56%;1;12005015005,0;g;2;box;79,5;86,0;7,55813953488372;weight;月;4,388257184424518;4,465908118654584;0,0027639134122096;0,3883101768062441;0,4792114822032586;0,1144260168627814;0
566美色護髮染髮霜110g-6栗褐色;美妝個清;159;566;規格：40g克x2x1box盒;566 美色護髮染髮霜 110g 6-栗褐色;172;1;40,0;33,3;2602;7.56%;1;12005015007,0;g;2;box;79,5;86,0;7,55813953488372;weight;月;4,388257184424518;4,465908118654584;0,0027639134122096;0,3883101768062441;0,4792114822032586;0,1144260168627814;0
566 美色護髮染髮霜110g-4栗黑色;美妝個清;159;566;規格：40g克x2x1box盒;566 美色護髮染髮霜 110g 4-栗黑色;172;1;40,0;33,3;2605;7.56%;0;12005015010,0;g;2;box;79,5;86,0;7,55813953488372;weight;月;4,388257184424518;4,465908118654584;0,0027639134122096;0,3883101768062441;0,4792114822032586;0,1144260168627814;0
美吾髮快速護髮染髮霜80g-7M深亮黑(男);美妝個清;229;美吾髮;規格：80g克x1x1box盒;美吾髮快速護髮染髮霜 80g 7M-男版深亮黑;0;1;80,0;33,3;2606;0.00%;1;12005019001,0;g;1;box;229,0;0,0;0,0;weight;月;5,438079308923196;0,0;0,0027639134122096;0,4981840426832862;0,0;0,0;0
美吾髮快速護髮染髮霜80g-5號深栗;美妝個清;169;美吾髮;規格：80g克x1x1box盒;美吾髮快速護髮染髮霜 80g 5號-深栗;183;1;80,0;33,3;2607;7.65%;1;12005019002,0;g;1;box;169,0;183,0;7,650273224043716;weight;月;5,135798437050262;5,214935757608986;0,0027639134122096;0,4665474756894042;0,5595854253157924;0,115820869527355;0
